candle_time,event_time,funding_timestamp,funding_rate
2023-06-18 04:00:00+00:00,2023-06-18 00:00:00+00:00,1687046400000,0.0001
2023-06-18 08:00:00+00:00,2023-06-18 08:00:00+00:00,1687075200000,0.0001
2023-06-18 12:00:00+00:00,2023-06-18 08:00:00+00:00,1687075200000,0.0001
2023-06-18 16:00:00+00:00,2023-06-18 16:00:00+00:00,1687104000000,0.0001
2023-06-18 20:00:00+00:00,2023-06-18 16:00:00+00:00,1687104000000,0.0001
2023-06-19 00:00:00+00:00,2023-06-19 00:00:00+00:00,1687132800000,0.0001
2023-06-19 04:00:00+00:00,2023-06-19 00:00:00+00:00,1687132800000,0.0001
2023-06-19 08:00:00+00:00,2023-06-19 08:00:00+00:00,1687161600000,0.0001
2023-06-19 12:00:00+00:00,2023-06-19 08:00:00+00:00,1687161600000,0.0001
2023-06-19 16:00:00+00:00,2023-06-19 16:00:00+00:00,1687190400000,0.0001
2023-06-19 20:00:00+00:00,2023-06-19 16:00:00+00:00,1687190400000,0.0001
2023-06-20 00:00:00+00:00,2023-06-20 00:00:00+00:00,1687219200000,0.0001
2023-06-20 04:00:00+00:00,2023-06-20 00:00:00+00:00,1687219200000,0.0001
2023-06-20 08:00:00+00:00,2023-06-20 08:00:00+00:00,1687248000000,9.42e-05
2023-06-20 12:00:00+00:00,2023-06-20 08:00:00+00:00,1687248000000,9.42e-05
2023-06-20 16:00:00+00:00,2023-06-20 16:00:00+00:00,1687276800000,3.518e-05
2023-06-20 20:00:00+00:00,2023-06-20 16:00:00+00:00,1687276800000,3.518e-05
2023-06-21 00:00:00+00:00,2023-06-21 00:00:00+00:00,1687305600000,0.0001
2023-06-21 04:00:00+00:00,2023-06-21 00:00:00+00:00,1687305600000,0.0001
2023-06-21 08:00:00+00:00,2023-06-21 08:00:00+00:00,1687334400000,0.0001
2023-06-21 12:00:00+00:00,2023-06-21 08:00:00+00:00,1687334400000,0.0001
2023-06-21 16:00:00+00:00,2023-06-21 16:00:00+00:00,1687363200000,0.0001
2023-06-21 20:00:00+00:00,2023-06-21 16:00:00+00:00,1687363200000,0.0001
2023-06-22 00:00:00+00:00,2023-06-22 00:00:00+00:00,1687392000000,0.0001
2023-06-22 04:00:00+00:00,2023-06-22 00:00:00+00:00,1687392000000,0.0001
2023-06-22 08:00:00+00:00,2023-06-22 08:00:00+00:00,1687420800000,0.0001
2023-06-22 12:00:00+00:00,2023-06-22 08:00:00+00:00,1687420800000,0.0001
2023-06-22 16:00:00+00:00,2023-06-22 16:00:00+00:00,1687449600000,0.0001
2023-06-22 20:00:00+00:00,2023-06-22 16:00:00+00:00,1687449600000,0.0001
2023-06-23 00:00:00+00:00,2023-06-23 00:00:00+00:00,1687478400000,7.002e-05
